acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
0.14,https://api.spotify.com/v1/audio-analysis/6hS7mzcSj9okxv8lqXZr7u,0.5,241702,0.581,6hS7mzcSj9okxv8lqXZr7u,0.31,7,0.107,-6.973,0,0.0638,1,79.692,4,https://api.spotify.com/v1/tracks/6hS7mzcSj9okxv8lqXZr7u,audio_features,spotify:track:6hS7mzcSj9okxv8lqXZr7u,0.657
0.00876,https://api.spotify.com/v1/audio-analysis/2IV3hygERzCmw7E83rRV69,0.61,186857,0.726,2IV3hygERzCmw7E83rRV69,0.000102,7,0.149,-5.691,1,0.0506,1,140.018,4,https://api.spotify.com/v1/tracks/2IV3hygERzCmw7E83rRV69,audio_features,spotify:track:2IV3hygERzCmw7E83rRV69,0.262
0.0422,https://api.spotify.com/v1/audio-analysis/2Hu2KJQAnwzAzGOoZ0Sm9R,0.728,328559,0.633,2Hu2KJQAnwzAzGOoZ0Sm9R,0.741,1,0.307,-10.365,1,0.0427,1,114.014,4,https://api.spotify.com/v1/tracks/2Hu2KJQAnwzAzGOoZ0Sm9R,audio_features,spotify:track:2Hu2KJQAnwzAzGOoZ0Sm9R,0.178
0.0293,https://api.spotify.com/v1/audio-analysis/1F2HXIJrE2Xn81OzT2zZvW,0.726,233833,0.769,1F2HXIJrE2Xn81OzT2zZvW,0.0101,6,0.104,-5.043,1,0.123,1,97.985,4,https://api.spotify.com/v1/tracks/1F2HXIJrE2Xn81OzT2zZvW,audio_features,spotify:track:1F2HXIJrE2Xn81OzT2zZvW,0.733
0.344,https://api.spotify.com/v1/audio-analysis/2iNIdJqx4zvsOA1eY8I4QZ,0.809,187707,0.71,2iNIdJqx4zvsOA1eY8I4QZ,4.13e-06,9,0.162,-6.15,0,0.108,1,110.036,4,https://api.spotify.com/v1/tracks/2iNIdJqx4zvsOA1eY8I4QZ,audio_features,spotify:track:2iNIdJqx4zvsOA1eY8I4QZ,0.353
0.328,https://api.spotify.com/v1/audio-analysis/6ANnt1wuJXLw54x51dFOq7,0.817,225435,0.489,6ANnt1wuJXLw54x51dFOq7,0.00111,8,0.137,-9.07,1,0.135,1,115.007,4,https://api.spotify.com/v1/tracks/6ANnt1wuJXLw54x51dFOq7,audio_features,spotify:track:6ANnt1wuJXLw54x51dFOq7,0.675
0.13,https://api.spotify.com/v1/audio-analysis/2EWpa5XnAuSn0sIkSSIhYk,0.651,274093,0.716,2EWpa5XnAuSn0sIkSSIhYk,0.0616,0,0.125,-6.516,0,0.0258,1,101.05,4,https://api.spotify.com/v1/tracks/2EWpa5XnAuSn0sIkSSIhYk,audio_features,spotify:track:2EWpa5XnAuSn0sIkSSIhYk,0.722
0.00535,https://api.spotify.com/v1/audio-analysis/17aDyX39gb1iV1ZWvD1ffE,0.749,231897,0.733,17aDyX39gb1iV1ZWvD1ffE,0.00303,2,0.0668,-5.606,1,0.0375,1,122.977,4,https://api.spotify.com/v1/tracks/17aDyX39gb1iV1ZWvD1ffE,audio_features,spotify:track:17aDyX39gb1iV1ZWvD1ffE,0.722
0.506,https://api.spotify.com/v1/audio-analysis/4aSfgWmRa9KsISD4Jmx7QB,0.736,202280,0.449,4aSfgWmRa9KsISD4Jmx7QB,6.63e-05,10,0.117,-7.956,0,0.0633,1,147.971,4,https://api.spotify.com/v1/tracks/4aSfgWmRa9KsISD4Jmx7QB,audio_features,spotify:track:4aSfgWmRa9KsISD4Jmx7QB,0.487
0.165,https://api.spotify.com/v1/audio-analysis/5v5FwIKfPwsYWPe3IZjsW6,0.576,183413,0.501,5v5FwIKfPwsYWPe3IZjsW6,0.0,6,0.102,-7.236,1,0.345,1,88.482,4,https://api.spotify.com/v1/tracks/5v5FwIKfPwsYWPe3IZjsW6,audio_features,spotify:track:5v5FwIKfPwsYWPe3IZjsW6,0.386
0.186,https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb,0.768,216897,0.517,0ofbQMrRDsUaVKq2mGLEAb,3.8e-05,7,0.104,-4.323,0,0.0312,1,104.992,4,https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb,audio_features,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,0.418
0.0857,https://api.spotify.com/v1/audio-analysis/6aLpLTAUASREvQE105XOb3,0.687,175444,0.611,6aLpLTAUASREvQE105XOb3,0.0,1,0.301,-7.313,1,0.126,1,79.034,4,https://api.spotify.com/v1/tracks/6aLpLTAUASREvQE105XOb3,audio_features,spotify:track:6aLpLTAUASREvQE105XOb3,0.789
0.56,https://api.spotify.com/v1/audio-analysis/7j1Q7Xx6Ozn5mUJfrqaSjp,0.805,218087,0.658,7j1Q7Xx6Ozn5mUJfrqaSjp,0.0133,6,0.124,-6.137,1,0.0702,1,114.972,4,https://api.spotify.com/v1/tracks/7j1Q7Xx6Ozn5mUJfrqaSjp,audio_features,spotify:track:7j1Q7Xx6Ozn5mUJfrqaSjp,0.305
0.161,https://api.spotify.com/v1/audio-analysis/0W01K8C09lU4z0DLUpT0OQ,0.786,225360,0.55,0W01K8C09lU4z0DLUpT0OQ,0.00028,9,0.137,-5.552,0,0.0538,1,100.003,4,https://api.spotify.com/v1/tracks/0W01K8C09lU4z0DLUpT0OQ,audio_features,spotify:track:0W01K8C09lU4z0DLUpT0OQ,0.62
0.184,https://api.spotify.com/v1/audio-analysis/6KwSdmAba8BxoxVXPw70LO,0.894,217387,0.565,6KwSdmAba8BxoxVXPw70LO,0.00668,7,0.224,-5.484,0,0.0788,1,96.987,4,https://api.spotify.com/v1/tracks/6KwSdmAba8BxoxVXPw70LO,audio_features,spotify:track:6KwSdmAba8BxoxVXPw70LO,0.686
0.07,https://api.spotify.com/v1/audio-analysis/1rikzZ1UQj6hLuFd7ORJhD,0.571,200739,0.446,1rikzZ1UQj6hLuFd7ORJhD,0.000123,6,0.0966,-9.134,0,0.0553,1,110.024,4,https://api.spotify.com/v1/tracks/1rikzZ1UQj6hLuFd7ORJhD,audio_features,spotify:track:1rikzZ1UQj6hLuFd7ORJhD,0.102
0.202,https://api.spotify.com/v1/audio-analysis/7IdINbyGJpVwuUHUadGkCx,0.923,224293,0.235,7IdINbyGJpVwuUHUadGkCx,0.00141,5,0.122,-16.427,0,0.436,1,100.013,4,https://api.spotify.com/v1/tracks/7IdINbyGJpVwuUHUadGkCx,audio_features,spotify:track:7IdINbyGJpVwuUHUadGkCx,0.64
0.637,https://api.spotify.com/v1/audio-analysis/7lfrMwa8FtTtI7uub3w03Q,0.853,212385,0.484,7lfrMwa8FtTtI7uub3w03Q,0.0125,0,0.0944,-9.103,1,0.0692,1,119.508,4,https://api.spotify.com/v1/tracks/7lfrMwa8FtTtI7uub3w03Q,audio_features,spotify:track:7lfrMwa8FtTtI7uub3w03Q,0.586
0.215,https://api.spotify.com/v1/audio-analysis/1aPXHR1USDi4AXwcGzar05,0.608,237526,0.511,1aPXHR1USDi4AXwcGzar05,0.00221,7,0.126,-10.294,1,0.0415,1,97.033,4,https://api.spotify.com/v1/tracks/1aPXHR1USDi4AXwcGzar05,audio_features,spotify:track:1aPXHR1USDi4AXwcGzar05,0.227
0.0152,https://api.spotify.com/v1/audio-analysis/2pfOHkPBfyGlEpuPHpOxBn,0.406,214254,0.8,2pfOHkPBfyGlEpuPHpOxBn,0.0,8,0.16,-4.444,1,0.204,1,166.208,4,https://api.spotify.com/v1/tracks/2pfOHkPBfyGlEpuPHpOxBn,audio_features,spotify:track:2pfOHkPBfyGlEpuPHpOxBn,0.317
0.0189,https://api.spotify.com/v1/audio-analysis/4c2hBBlFGyZfgjS6UUSvhH,0.79,209231,0.624,4c2hBBlFGyZfgjS6UUSvhH,0.851,6,0.0965,-8.623,1,0.215,1,117.059,4,https://api.spotify.com/v1/tracks/4c2hBBlFGyZfgjS6UUSvhH,audio_features,spotify:track:4c2hBBlFGyZfgjS6UUSvhH,0.423
0.00462,https://api.spotify.com/v1/audio-analysis/40Y1rJP8O6rlfGabyY8I3Q,0.571,244364,0.379,40Y1rJP8O6rlfGabyY8I3Q,0.367,8,0.0925,-15.034,1,0.0396,1,68.798,5,https://api.spotify.com/v1/tracks/40Y1rJP8O6rlfGabyY8I3Q,audio_features,spotify:track:40Y1rJP8O6rlfGabyY8I3Q,0.428
0.746,https://api.spotify.com/v1/audio-analysis/5fKDJBHphAOOnG8AAp8FY0,0.861,192000,0.487,5fKDJBHphAOOnG8AAp8FY0,3.59e-05,2,0.0875,-10.231,1,0.0604,1,119.995,4,https://api.spotify.com/v1/tracks/5fKDJBHphAOOnG8AAp8FY0,audio_features,spotify:track:5fKDJBHphAOOnG8AAp8FY0,0.396
0.108,https://api.spotify.com/v1/audio-analysis/2zg3u97qedn4GOyXtgCwgY,0.78,195600,0.684,2zg3u97qedn4GOyXtgCwgY,3.12e-06,11,0.326,-5.12,0,0.264,1,100.03,4,https://api.spotify.com/v1/tracks/2zg3u97qedn4GOyXtgCwgY,audio_features,spotify:track:2zg3u97qedn4GOyXtgCwgY,0.781
0.221,https://api.spotify.com/v1/audio-analysis/7qrMWXNwE1aD1o1sBnyIAh,0.498,201520,0.608,7qrMWXNwE1aD1o1sBnyIAh,0.0,7,0.121,-5.435,0,0.0733,1,169.936,4,https://api.spotify.com/v1/tracks/7qrMWXNwE1aD1o1sBnyIAh,audio_features,spotify:track:7qrMWXNwE1aD1o1sBnyIAh,0.123
0.0107,https://api.spotify.com/v1/audio-analysis/5qT7FQeOirJzir8pBisyPg,0.465,265143,0.722,5qT7FQeOirJzir8pBisyPg,0.000973,7,0.0905,-4.558,1,0.0308,1,104.944,4,https://api.spotify.com/v1/tracks/5qT7FQeOirJzir8pBisyPg,audio_features,spotify:track:5qT7FQeOirJzir8pBisyPg,0.12
0.495,https://api.spotify.com/v1/audio-analysis/0P6AWOA4LG1XOctzaVu5tt,0.775,171806,0.573,0P6AWOA4LG1XOctzaVu5tt,0.0,11,0.126,-4.933,1,0.0585,1,101.925,4,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,audio_features,spotify:track:0P6AWOA4LG1XOctzaVu5tt,0.667
0.292,https://api.spotify.com/v1/audio-analysis/6ItoJKyKdHtGTYUUmGmiUw,0.603,187383,0.592,6ItoJKyKdHtGTYUUmGmiUw,0.0,7,0.0777,-6.191,0,0.157,1,179.873,4,https://api.spotify.com/v1/tracks/6ItoJKyKdHtGTYUUmGmiUw,audio_features,spotify:track:6ItoJKyKdHtGTYUUmGmiUw,0.454
0.0284,https://api.spotify.com/v1/audio-analysis/66kQ7wr4d2LwwSjr7HXcyr,0.7,235540,0.615,66kQ7wr4d2LwwSjr7HXcyr,0.0133,8,0.0843,-5.387,1,0.0619,1,96.84,4,https://api.spotify.com/v1/tracks/66kQ7wr4d2LwwSjr7HXcyr,audio_features,spotify:track:66kQ7wr4d2LwwSjr7HXcyr,0.449
0.0602,https://api.spotify.com/v1/audio-analysis/3T0cs2mMtr0LN2nL4AzIJk,0.683,198684,0.952,3T0cs2mMtr0LN2nL4AzIJk,5.06e-05,0,0.213,-4.962,1,0.0609,1,125.0,4,https://api.spotify.com/v1/tracks/3T0cs2mMtr0LN2nL4AzIJk,audio_features,spotify:track:3T0cs2mMtr0LN2nL4AzIJk,0.44
0.07,https://api.spotify.com/v1/audio-analysis/0a54ZkASz19sUO1JrAQIIH,0.752,230379,0.586,0a54ZkASz19sUO1JrAQIIH,2.39e-05,9,0.119,-5.357,0,0.0603,1,103.999,4,https://api.spotify.com/v1/tracks/0a54ZkASz19sUO1JrAQIIH,audio_features,spotify:track:0a54ZkASz19sUO1JrAQIIH,0.223
0.193,https://api.spotify.com/v1/audio-analysis/76S09sHj7GGMJAtOLjmVQ2,0.856,180493,0.632,76S09sHj7GGMJAtOLjmVQ2,0.0,6,0.0688,-3.692,0,0.074,1,112.009,4,https://api.spotify.com/v1/tracks/76S09sHj7GGMJAtOLjmVQ2,audio_features,spotify:track:76S09sHj7GGMJAtOLjmVQ2,0.697
0.131,https://api.spotify.com/v1/audio-analysis/0DdJZO7FxevpKXRROLDmht,0.846,193120,0.519,0DdJZO7FxevpKXRROLDmht,8.91e-06,4,0.096,-7.36,0,0.0366,1,112.969,4,https://api.spotify.com/v1/tracks/0DdJZO7FxevpKXRROLDmht,audio_features,spotify:track:0DdJZO7FxevpKXRROLDmht,0.363
0.0142,https://api.spotify.com/v1/audio-analysis/62BKMNUacuQ6X67ID4Qcef,0.666,151654,0.774,62BKMNUacuQ6X67ID4Qcef,1.06e-05,1,0.0758,-5.715,1,0.247,1,103.911,4,https://api.spotify.com/v1/tracks/62BKMNUacuQ6X67ID4Qcef,audio_features,spotify:track:62BKMNUacuQ6X67ID4Qcef,0.437
0.109,https://api.spotify.com/v1/audio-analysis/4yE1Hf07JZCwivN8jKTCHs,0.658,220080,0.183,4yE1Hf07JZCwivN8jKTCHs,0.0516,0,0.0743,-10.403,0,0.244,1,94.023,4,https://api.spotify.com/v1/tracks/4yE1Hf07JZCwivN8jKTCHs,audio_features,spotify:track:4yE1Hf07JZCwivN8jKTCHs,0.316
0.227,https://api.spotify.com/v1/audio-analysis/6Gu1BaGI5ijqEqK3g6gvMi,0.482,153940,0.467,6Gu1BaGI5ijqEqK3g6gvMi,0.000284,1,0.114,-9.847,0,0.0453,1,100.853,1,https://api.spotify.com/v1/tracks/6Gu1BaGI5ijqEqK3g6gvMi,audio_features,spotify:track:6Gu1BaGI5ijqEqK3g6gvMi,0.564
0.000196,https://api.spotify.com/v1/audio-analysis/2sKTYRCgUHXmIhI2hoBuZE,0.694,220000,0.483,2sKTYRCgUHXmIhI2hoBuZE,0.557,0,0.134,-7.157,1,0.0359,1,96.029,4,https://api.spotify.com/v1/tracks/2sKTYRCgUHXmIhI2hoBuZE,audio_features,spotify:track:2sKTYRCgUHXmIhI2hoBuZE,0.132
0.123,https://api.spotify.com/v1/audio-analysis/6lVIJTi8Td2SoZEEbrkzgz,0.844,184635,0.688,6lVIJTi8Td2SoZEEbrkzgz,0.006,6,0.133,-5.073,0,0.0572,1,127.981,4,https://api.spotify.com/v1/tracks/6lVIJTi8Td2SoZEEbrkzgz,audio_features,spotify:track:6lVIJTi8Td2SoZEEbrkzgz,0.583
0.217,https://api.spotify.com/v1/audio-analysis/1buYMDRKWawlr7T7SnsJdu,0.818,181243,0.58,1buYMDRKWawlr7T7SnsJdu,0.00104,11,0.253,-7.58,0,0.0818,1,143.975,4,https://api.spotify.com/v1/tracks/1buYMDRKWawlr7T7SnsJdu,audio_features,spotify:track:1buYMDRKWawlr7T7SnsJdu,0.854
0.167,https://api.spotify.com/v1/audio-analysis/4veyQyv5k8leAa2MCfDbND,0.652,222693,0.759,4veyQyv5k8leAa2MCfDbND,0.000254,11,0.0907,-6.243,0,0.0341,1,120.004,4,https://api.spotify.com/v1/tracks/4veyQyv5k8leAa2MCfDbND,audio_features,spotify:track:4veyQyv5k8leAa2MCfDbND,0.762
0.73,https://api.spotify.com/v1/audio-analysis/5P6K7YXIDHEwFVc4pzPhlw,0.857,148200,0.397,5P6K7YXIDHEwFVc4pzPhlw,0.000895,6,0.101,-13.063,0,0.0551,1,100.052,4,https://api.spotify.com/v1/tracks/5P6K7YXIDHEwFVc4pzPhlw,audio_features,spotify:track:5P6K7YXIDHEwFVc4pzPhlw,0.459
0.0325,https://api.spotify.com/v1/audio-analysis/2U2Z1IXnmJIvlknWizFykZ,0.725,213693,0.674,2U2Z1IXnmJIvlknWizFykZ,3.55e-06,11,0.0531,-5.254,0,0.0363,1,120.057,4,https://api.spotify.com/v1/tracks/2U2Z1IXnmJIvlknWizFykZ,audio_features,spotify:track:2U2Z1IXnmJIvlknWizFykZ,0.773
0.0549,https://api.spotify.com/v1/audio-analysis/50SEeQXOJgaXPv2S0v7ded,0.759,154547,0.804,50SEeQXOJgaXPv2S0v7ded,0.0,11,0.0782,-4.988,0,0.0319,1,121.94,4,https://api.spotify.com/v1/tracks/50SEeQXOJgaXPv2S0v7ded,audio_features,spotify:track:50SEeQXOJgaXPv2S0v7ded,0.96
0.0947,https://api.spotify.com/v1/audio-analysis/7abo0Ait48p7JNBhmvm9JI,0.752,175450,0.613,7abo0Ait48p7JNBhmvm9JI,0.000357,9,0.0955,-8.1,0,0.0283,1,93.027,4,https://api.spotify.com/v1/tracks/7abo0Ait48p7JNBhmvm9JI,audio_features,spotify:track:7abo0Ait48p7JNBhmvm9JI,0.543
0.0128,https://api.spotify.com/v1/audio-analysis/34Ce3QTBpnkGFoMMB5Og1j,0.503,228823,0.435,34Ce3QTBpnkGFoMMB5Og1j,1.53e-05,7,0.105,-10.02,0,0.0317,1,101.94,4,https://api.spotify.com/v1/tracks/34Ce3QTBpnkGFoMMB5Og1j,audio_features,spotify:track:34Ce3QTBpnkGFoMMB5Og1j,0.191
0.0984,https://api.spotify.com/v1/audio-analysis/4T3fNx3CgwDRRYgmFCbD4J,0.442,229413,0.585,4T3fNx3CgwDRRYgmFCbD4J,0.391,0,0.14,-10.332,0,0.0964,1,97.565,4,https://api.spotify.com/v1/tracks/4T3fNx3CgwDRRYgmFCbD4J,audio_features,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,0.116
0.0114,https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,0.901,127947,0.522,4S8d14HvHb70ImctNgVzQQ,0.0,2,0.259,-8.304,1,0.33,1,104.053,4,https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ,audio_features,spotify:track:4S8d14HvHb70ImctNgVzQQ,0.329
0.636,https://api.spotify.com/v1/audio-analysis/07ipXN6CNTw34qwSYePKpg,0.811,205792,0.447,07ipXN6CNTw34qwSYePKpg,0.0,4,0.462,-6.55,1,0.0414,1,99.995,4,https://api.spotify.com/v1/tracks/07ipXN6CNTw34qwSYePKpg,audio_features,spotify:track:07ipXN6CNTw34qwSYePKpg,0.694
0.0875,https://api.spotify.com/v1/audio-analysis/5U1OcBfP61WcT2yTpXKx72,0.581,235853,0.895,5U1OcBfP61WcT2yTpXKx72,0.0,8,0.111,-4.129,1,0.362,1,173.89,4,https://api.spotify.com/v1/tracks/5U1OcBfP61WcT2yTpXKx72,audio_features,spotify:track:5U1OcBfP61WcT2yTpXKx72,0.513
0.00381,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,0.8,204665,0.578,0QIjsbm2fh1cJ45XO9eGqq,0.0,4,0.359,-5.144,0,0.0485,1,143.01,4,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,audio_features,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,0.367
0.258,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,0.74,166606,0.613,3ee8Jmje8o58CHK66QrVC2,0.00372,8,0.123,-4.88,1,0.145,1,75.023,4,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,audio_features,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.473
0.351,https://api.spotify.com/v1/audio-analysis/5QtyKicaRI50MirnefUL5c,0.578,215733,0.385,5QtyKicaRI50MirnefUL5c,0.0,7,0.285,-6.307,1,0.0294,1,95.905,4,https://api.spotify.com/v1/tracks/5QtyKicaRI50MirnefUL5c,audio_features,spotify:track:5QtyKicaRI50MirnefUL5c,0.341
0.798,https://api.spotify.com/v1/audio-analysis/2AaPHYsUA8V8lPO787mWBi,0.699,159293,0.282,2AaPHYsUA8V8lPO787mWBi,1.23e-06,7,0.0981,-7.65,1,0.0374,1,79.776,4,https://api.spotify.com/v1/tracks/2AaPHYsUA8V8lPO787mWBi,audio_features,spotify:track:2AaPHYsUA8V8lPO787mWBi,0.359
0.317,https://api.spotify.com/v1/audio-analysis/1koJk8rrMBlhDZ8MNiLzH9,0.553,210200,0.506,1koJk8rrMBlhDZ8MNiLzH9,0.0,0,0.763,-5.967,1,0.0411,1,130.027,4,https://api.spotify.com/v1/tracks/1koJk8rrMBlhDZ8MNiLzH9,audio_features,spotify:track:1koJk8rrMBlhDZ8MNiLzH9,0.306
0.71,https://api.spotify.com/v1/audio-analysis/2GiopYmNAdNB62jq4OOVSN,0.414,328880,0.365,2GiopYmNAdNB62jq4OOVSN,4.06e-06,7,0.107,-6.074,1,0.0301,1,109.523,4,https://api.spotify.com/v1/tracks/2GiopYmNAdNB62jq4OOVSN,audio_features,spotify:track:2GiopYmNAdNB62jq4OOVSN,0.208
0.000811,https://api.spotify.com/v1/audio-analysis/3KvjyLP63e1XXMQQI6x49l,0.373,183773,0.937,3KvjyLP63e1XXMQQI6x49l,6.37e-05,11,0.815,-2.133,0,0.0834,1,150.242,4,https://api.spotify.com/v1/tracks/3KvjyLP63e1XXMQQI6x49l,audio_features,spotify:track:3KvjyLP63e1XXMQQI6x49l,0.46
0.413,https://api.spotify.com/v1/audio-analysis/1HLL8X0LH20F6Z9SLXLIjr,0.636,265120,0.501,1HLL8X0LH20F6Z9SLXLIjr,0.0,11,0.339,-7.26,0,0.329,1,82.309,4,https://api.spotify.com/v1/tracks/1HLL8X0LH20F6Z9SLXLIjr,audio_features,spotify:track:1HLL8X0LH20F6Z9SLXLIjr,0.196
0.00513,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,0.834,312820,0.73,2xLMifQCjDGFmkHkpNLD9h,0.0,8,0.124,-3.714,1,0.222,1,155.008,4,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.446
0.035,https://api.spotify.com/v1/audio-analysis/5sdb5pMhcK44SSLsj1moUh,0.805,191496,0.87,5sdb5pMhcK44SSLsj1moUh,0.0882,6,0.294,-4.181,1,0.0439,1,122.996,4,https://api.spotify.com/v1/tracks/5sdb5pMhcK44SSLsj1moUh,audio_features,spotify:track:5sdb5pMhcK44SSLsj1moUh,0.386
0.549,https://api.spotify.com/v1/audio-analysis/1B0BQaSRHxhI0AUlItY3LK,0.893,150027,0.482,1B0BQaSRHxhI0AUlItY3LK,0.0164,0,0.0752,-4.779,0,0.0873,1,97.975,4,https://api.spotify.com/v1/tracks/1B0BQaSRHxhI0AUlItY3LK,audio_features,spotify:track:1B0BQaSRHxhI0AUlItY3LK,0.53
0.0215,https://api.spotify.com/v1/audio-analysis/04MLEeAMuV9IlHEsD8vF6A,0.765,192172,0.704,04MLEeAMuV9IlHEsD8vF6A,0.0,5,0.227,-4.589,0,0.127,1,147.055,4,https://api.spotify.com/v1/tracks/04MLEeAMuV9IlHEsD8vF6A,audio_features,spotify:track:04MLEeAMuV9IlHEsD8vF6A,0.498
0.551,https://api.spotify.com/v1/audio-analysis/1A6OTy97kk0mMdm78rHsm8,0.753,158053,0.498,1A6OTy97kk0mMdm78rHsm8,0.0,2,0.0706,-5.61,1,0.0504,1,89.95,4,https://api.spotify.com/v1/tracks/1A6OTy97kk0mMdm78rHsm8,audio_features,spotify:track:1A6OTy97kk0mMdm78rHsm8,0.927
0.197,https://api.spotify.com/v1/audio-analysis/7Im9JRMR5HVp9PmHjCsv75,0.679,221714,0.526,7Im9JRMR5HVp9PmHjCsv75,0.0,4,0.0792,-7.641,0,0.172,1,105.133,4,https://api.spotify.com/v1/tracks/7Im9JRMR5HVp9PmHjCsv75,audio_features,spotify:track:7Im9JRMR5HVp9PmHjCsv75,0.231
0.071,https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA,0.826,225199,0.615,7l3E7lcozEodtVsSTCkcaA,0.0,8,0.0965,-7.979,0,0.219,1,98.056,4,https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA,audio_features,spotify:track:7l3E7lcozEodtVsSTCkcaA,0.543
0.00534,https://api.spotify.com/v1/audio-analysis/2GGMabyHXnJmjY6CXhhB2e,0.95,183527,0.59,2GGMabyHXnJmjY6CXhhB2e,0.0,8,0.11,-6.508,0,0.29,1,130.003,4,https://api.spotify.com/v1/tracks/2GGMabyHXnJmjY6CXhhB2e,audio_features,spotify:track:2GGMabyHXnJmjY6CXhhB2e,0.219
0.0141,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,0.817,210368,0.539,116H0KvKr2Zl4RPuVBruDO,0.000496,6,0.099,-6.349,0,0.0621,1,97.062,4,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,audio_features,spotify:track:116H0KvKr2Zl4RPuVBruDO,0.158
0.073,https://api.spotify.com/v1/audio-analysis/5qHirGR7M9tdm6C17DlzSY,0.754,121347,0.342,5qHirGR7M9tdm6C17DlzSY,0.0,10,0.193,-8.677,0,0.0991,1,128.981,4,https://api.spotify.com/v1/tracks/5qHirGR7M9tdm6C17DlzSY,audio_features,spotify:track:5qHirGR7M9tdm6C17DlzSY,0.423
0.086,https://api.spotify.com/v1/audio-analysis/4SDeLyW1YUKuUn3xEU0MFD,0.683,229413,0.562,4SDeLyW1YUKuUn3xEU0MFD,0.279,0,0.12,-10.315,0,0.0605,1,98.027,4,https://api.spotify.com/v1/tracks/4SDeLyW1YUKuUn3xEU0MFD,audio_features,spotify:track:4SDeLyW1YUKuUn3xEU0MFD,0.149
0.0302,https://api.spotify.com/v1/audio-analysis/2LskIZrCeLxRvCiGP8gxlh,0.703,198903,0.723,2LskIZrCeLxRvCiGP8gxlh,2.06e-06,9,0.126,-5.45,0,0.0412,1,104.969,4,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh,audio_features,spotify:track:2LskIZrCeLxRvCiGP8gxlh,0.288
0.0812,https://api.spotify.com/v1/audio-analysis/3wImXdE4bliIVSEl3lVue1,0.615,180853,0.698,3wImXdE4bliIVSEl3lVue1,1.17e-06,6,0.18,-3.212,1,0.0485,1,80.024,4,https://api.spotify.com/v1/tracks/3wImXdE4bliIVSEl3lVue1,audio_features,spotify:track:3wImXdE4bliIVSEl3lVue1,0.437
0.0945,https://api.spotify.com/v1/audio-analysis/1BxkZE73h9BN3qwuA15TA3,0.9,145603,0.653,1BxkZE73h9BN3qwuA15TA3,0.0,1,0.528,-6.962,0,0.289,1,112.503,4,https://api.spotify.com/v1/tracks/1BxkZE73h9BN3qwuA15TA3,audio_features,spotify:track:1BxkZE73h9BN3qwuA15TA3,0.399
0.885,https://api.spotify.com/v1/audio-analysis/2Sfl7odHUmG7qc8SbqUyzE,0.794,162377,0.534,2Sfl7odHUmG7qc8SbqUyzE,5.18e-05,8,0.314,-6.47,0,0.131,1,91.871,4,https://api.spotify.com/v1/tracks/2Sfl7odHUmG7qc8SbqUyzE,audio_features,spotify:track:2Sfl7odHUmG7qc8SbqUyzE,0.547
0.808,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,0.524,209831,0.364,1RMJOxR6GRPsBHL8qeC2ux,0.0,7,0.1,-10.209,1,0.0367,1,75.24,4,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,audio_features,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,0.436
0.214,https://api.spotify.com/v1/audio-analysis/7noud145AHZGg74vpWOsCa,0.717,217118,0.605,7noud145AHZGg74vpWOsCa,0.0,11,0.138,-5.68,0,0.075,1,81.047,4,https://api.spotify.com/v1/tracks/7noud145AHZGg74vpWOsCa,audio_features,spotify:track:7noud145AHZGg74vpWOsCa,0.387
